# r [fm]	u_real	u_imag	|u|^2	du_real	du_imag	|du|^2
2.332000	0.060698	-0.001969	0.003688	-0.996820	-0.000202	0.993650
2.333000	0.059701	-0.001970	0.003568	-0.996924	-0.000198	0.993857
2.334000	0.058704	-0.001970	0.003450	-0.997026	-0.000195	0.994060
2.335000	0.057707	-0.001970	0.003334	-0.997126	-0.000192	0.994261
2.336000	0.056710	-0.001970	0.003220	-0.997225	-0.000189	0.994458
2.337000	0.055713	-0.001970	0.003108	-0.997322	-0.000185	0.994651
2.338000	0.054715	-0.001970	0.002998	-0.997417	-0.000182	0.994841
2.339000	0.053718	-0.001971	0.002889	-0.997511	-0.000179	0.995028
2.340000	0.052720	-0.001971	0.002783	-0.997603	-0.000176	0.995211
2.341000	0.051723	-0.001971	0.002679	-0.997693	-0.000172	0.995391
2.342000	0.050725	-0.001971	0.002577	-0.997781	-0.000169	0.995567
2.343000	0.049727	-0.001971	0.002477	-0.997868	-0.000166	0.995740
2.344000	0.048729	-0.001971	0.002378	-0.997953	-0.000163	0.995909
2.345000	0.047731	-0.001972	0.002282	-0.998036	-0.000159	0.996076
2.346000	0.046733	-0.001972	0.002188	-0.998117	-0.000156	0.996238
2.347000	0.045735	-0.001972	0.002096	-0.998197	-0.000153	0.996397
2.348000	0.044737	-0.001972	0.002005	-0.998275	-0.000150	0.996553
2.349000	0.043738	-0.001972	0.001917	-0.998351	-0.000146	0.996706
2.350000	0.042740	-0.001972	0.001831	-0.998426	-0.000143	0.996855
2.351000	0.041741	-0.001973	0.001746	-0.998499	-0.000140	0.997000
2.352000	0.040743	-0.001973	0.001664	-0.998570	-0.000137	0.997142
2.353000	0.039744	-0.001973	0.001584	-0.998640	-0.000133	0.997281
2.354000	0.038746	-0.001973	0.001505	-0.998707	-0.000130	0.997416
2.355000	0.037747	-0.001973	0.001429	-0.998773	-0.000127	0.997548
2.356000	0.036748	-0.001973	0.001354	-0.998838	-0.000123	0.997676
2.357000	0.035749	-0.001973	0.001282	-0.998900	-0.000120	0.997801
2.358000	0.034750	-0.001973	0.001211	-0.998961	-0.000117	0.997923
2.359000	0.033751	-0.001974	0.001143	-0.999020	-0.000113	0.998041
2.360000	0.032752	-0.001974	0.001077	-0.999077	-0.000110	0.998156
2.361000	0.031753	-0.001974	0.001012	-0.999133	-0.000107	0.998267
2.362000	0.030754	-0.001974	0.000950	-0.999187	-0.000103	0.998375
2.363000	0.029755	-0.001974	0.000889	-0.999239	-0.000100	0.998479
2.364000	0.028756	-0.001974	0.000831	-0.999290	-0.000097	0.998580
2.365000	0.027756	-0.001974	0.000774	-0.999338	-0.000094	0.998677
2.366000	0.026757	-0.001974	0.000720	-0.999385	-0.000090	0.998771
2.367000	0.025757	-0.001974	0.000667	-0.999431	-0.000087	0.998862
2.368000	0.024758	-0.001974	0.000617	-0.999474	-0.000084	0.998949
2.369000	0.023758	-0.001975	0.000568	-0.999516	-0.000080	0.999033
2.370000	0.022759	-0.001975	0.000522	-0.999556	-0.000077	0.999113
2.371000	0.021759	-0.001975	0.000477	-0.999595	-0.000073	0.999190
2.372000	0.020760	-0.001975	0.000435	-0.999631	-0.000070	0.999263
2.373000	0.019760	-0.001975	0.000394	-0.999666	-0.000067	0.999333
2.374000	0.018760	-0.001975	0.000356	-0.999700	-0.000063	0.999399
2.375000	0.017761	-0.001975	0.000319	-0.999731	-0.000060	0.999462
2.376000	0.016761	-0.001975	0.000285	-0.999761	-0.000057	0.999522
2.377000	0.015761	-0.001975	0.000252	-0.999789	-0.000053	0.999578
2.378000	0.014761	-0.001975	0.000222	-0.999815	-0.000050	0.999631
2.379000	0.013762	-0.001975	0.000193	-0.999840	-0.000047	0.999680
2.380000	0.012762	-0.001975	0.000167	-0.999863	-0.000043	0.999726
2.381000	0.011762	-0.001975	0.000142	-0.999884	-0.000040	0.999768
2.382000	0.010762	-0.001975	0.000120	-0.999903	-0.000037	0.999807
2.383000	0.009762	-0.001975	0.000099	-0.999921	-0.000033	0.999842
2.384000	0.008762	-0.001975	0.000081	-0.999937	-0.000030	0.999874
2.385000	0.007762	-0.001975	0.000064	-0.999951	-0.000026	0.999903
2.386000	0.006762	-0.001975	0.000050	-0.999964	-0.000023	0.999928
2.387000	0.005762	-0.001975	0.000037	-0.999975	-0.000020	0.999949
2.388000	0.004762	-0.001975	0.000027	-0.999984	-0.000016	0.999968
2.389000	0.003762	-0.001975	0.000018	-0.999991	-0.000013	0.999982
2.390000	0.002762	-0.001975	0.000012	-0.999997	-0.000009	0.999994
2.391000	0.001762	-0.001975	0.000007	-1.000001	-0.000006	1.000001
2.392000	0.000762	-0.001975	0.000004	-1.000003	-0.000003	1.000006
2.393000	-0.000238	-0.001975	0.000004	-1.000003	0.000001	1.000007
2.394000	-0.001238	-0.001975	0.000005	-1.000002	0.000004	1.000004
2.395000	-0.002238	-0.001975	0.000009	-0.999999	0.000008	0.999998
2.396000	-0.003238	-0.001975	0.000014	-0.999994	0.000011	0.999989
2.397000	-0.004238	-0.001975	0.000022	-0.999988	0.000014	0.999976
2.398000	-0.005238	-0.001975	0.000031	-0.999980	0.000018	0.999959
2.399000	-0.006238	-0.001975	0.000043	-0.999970	0.000021	0.999940
2.400000	-0.007238	-0.001975	0.000056	-0.999958	0.000025	0.999916
2.401000	-0.008238	-0.001975	0.000072	-0.999945	0.000028	0.999890
2.402000	-0.009238	-0.001975	0.000089	-0.999930	0.000032	0.999860
2.403000	-0.010237	-0.001975	0.000109	-0.999913	0.000035	0.999826
2.404000	-0.011237	-0.001975	0.000130	-0.999894	0.000038	0.999789
2.405000	-0.012237	-0.001975	0.000154	-0.999874	0.000042	0.999749
2.406000	-0.013237	-0.001975	0.000179	-0.999852	0.000045	0.999705
2.407000	-0.014237	-0.001975	0.000207	-0.999829	0.000049	0.999657
2.408000	-0.015237	-0.001975	0.000236	-0.999803	0.000052	0.999606
2.409000	-0.016237	-0.001975	0.000268	-0.999776	0.000056	0.999552
2.410000	-0.017236	-0.001975	0.000301	-0.999747	0.000059	0.999494
2.411000	-0.018236	-0.001975	0.000336	-0.999717	0.000063	0.999433
2.412000	-0.019236	-0.001975	0.000374	-0.999684	0.000066	0.999369
2.413000	-0.020235	-0.001975	0.000413	-0.999650	0.000070	0.999301
2.414000	-0.021235	-0.001975	0.000455	-0.999614	0.000073	0.999229
2.415000	-0.022235	-0.001975	0.000498	-0.999577	0.000076	0.999154
2.416000	-0.023234	-0.001975	0.000544	-0.999538	0.000080	0.999076
2.417000	-0.024234	-0.001974	0.000591	-0.999497	0.000083	0.998994
2.418000	-0.025233	-0.001974	0.000641	-0.999454	0.000087	0.998909
2.419000	-0.026233	-0.001974	0.000692	-0.999410	0.000090	0.998820
2.420000	-0.027232	-0.001974	0.000745	-0.999364	0.000094	0.998728
2.421000	-0.028231	-0.001974	0.000801	-0.999316	0.000097	0.998632
2.422000	-0.029231	-0.001974	0.000858	-0.999266	0.000101	0.998533
2.423000	-0.030230	-0.001974	0.000918	-0.999215	0.000104	0.998430
2.424000	-0.031229	-0.001974	0.000979	-0.999162	0.000108	0.998324
2.425000	-0.032228	-0.001974	0.001043	-0.999107	0.000111	0.998215
2.426000	-0.033227	-0.001974	0.001108	-0.999051	0.000115	0.998102
2.427000	-0.034226	-0.001973	0.001175	-0.998993	0.000118	0.997986
2.428000	-0.035225	-0.001973	0.001245	-0.998933	0.000122	0.997866
2.429000	-0.036224	-0.001973	0.001316	-0.998871	0.000125	0.997743
2.430000	-0.037223	-0.001973	0.001389	-0.998808	0.000129	0.997617
2.431000	-0.038222	-0.001973	0.001465	-0.998743	0.000132	0.997487
2.432000	-0.039221	-0.001973	0.001542	-0.998676	0.000136	0.997353
2.433000	-0.040219	-0.001973	0.001621	-0.998607	0.000139	0.997216
2.434000	-0.041218	-0.001973	0.001703	-0.998537	0.000143	0.997076
2.435000	-0.042216	-0.001972	0.001786	-0.998465	0.000146	0.996932
2.436000	-0.043215	-0.001972	0.001871	-0.998391	0.000150	0.996785
2.437000	-0.044213	-0.001972	0.001959	-0.998316	0.000153	0.996635
2.438000	-0.045211	-0.001972	0.002048	-0.998239	0.000157	0.996481
2.439000	-0.046210	-0.001972	0.002139	-0.998160	0.000161	0.996323
2.440000	-0.047208	-0.001972	0.002232	-0.998079	0.000164	0.996162
2.441000	-0.048206	-0.001971	0.002328	-0.997997	0.000168	0.995998
2.442000	-0.049204	-0.001971	0.002425	-0.997913	0.000171	0.995830
2.443000	-0.050201	-0.001971	0.002524	-0.997827	0.000175	0.995659
2.444000	-0.051199	-0.001971	0.002625	-0.997740	0.000178	0.995485
2.445000	-0.052197	-0.001971	0.002728	-0.997651	0.000182	0.995307
2.446000	-0.053195	-0.001971	0.002834	-0.997560	0.000185	0.995125
